Datetime,Open,High,Low,Close,RSI,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,PnL,Success,Entry Time
2013-07-29T00:44:00.000000,1.32821,1.32821,1.32743,1.32757,26.49559713361638,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.5532263061252,1,2013-07-29T00:44:00.000000
2013-07-29T07:07:00.000000,1.32832,1.32836,1.32824,1.32831,27.960628885665923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-14539.442306807096,0,2013-07-29T07:07:00.000000
2013-07-29T10:38:00.000000,1.3239,1.3243,1.32386,1.32392,33.64763830814936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,9267.157218648692,1,2013-07-29T10:38:00.000000
2013-07-29T18:28:00.000000,1.32604,1.32605,1.32603,1.32603,31.963806251355592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,124.05440020635353,1,2013-07-29T18:28:00.000000
2013-07-29T20:25:00.000000,1.32552,1.32554,1.32551,1.32551,29.70604880816567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,704.2053302362805,1,2013-07-29T20:25:00.000000
2013-07-29T22:29:00.000000,1.32512,1.32512,1.32491,1.32491,30.371367621089384,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.7532043813316,1,2013-07-29T22:29:00.000000
2013-07-30T02:32:00.000000,1.32514,1.32521,1.32509,1.32511,25.994670800762414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319.416596198508,1,2013-07-30T02:32:00.000000
2013-07-30T09:38:00.000000,1.32835,1.32855,1.32833,1.32834,33.85100938559527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-12762.433092089426,0,2013-07-30T09:38:00.000000
2013-07-30T12:33:00.000000,1.32542,1.32552,1.32542,1.32543,27.577734066255843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1609.646968788452,0,2013-07-30T12:33:00.000000
2013-07-30T18:58:00.000000,1.32602,1.32604,1.32597,1.32602,26.029217004201776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-220.13195178339242,0,2013-07-30T18:58:00.000000
2013-07-30T23:21:00.000000,1.32572,1.32572,1.32548,1.32553,21.64398267195324,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,512.4360997087163,1,2013-07-30T23:21:00.000000
2013-07-31T02:00:00.000000,1.32553,1.32553,1.32512,1.32531,30.336171213363727,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315.658211701037,1,2013-07-31T02:00:00.000000
2013-07-31T06:31:00.000000,1.32574,1.32599,1.32568,1.32592,31.759079693367465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9504.37340730499,0,2013-07-31T06:31:00.000000
2013-07-31T12:43:00.000000,1.32822,1.32835,1.3278,1.32783,27.79022858362158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887.8125374051524,1,2013-07-31T12:43:00.000000
2013-07-31T15:50:00.000000,1.32935,1.32951,1.32927,1.32938,31.544131876105197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2819.0426220448308,1,2013-07-31T15:50:00.000000
2013-07-31T21:53:00.000000,1.32886,1.32893,1.32882,1.32893,26.880435819484333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4638.387666181858,0,2013-07-31T21:53:00.000000
2013-07-31T23:50:00.000000,1.32742,1.32743,1.32726,1.32726,30.346011918099485,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.30306261994494,0,2013-07-31T23:50:00.000000
2013-08-01T02:51:00.000000,1.32654,1.32662,1.32647,1.32651,27.41053464337395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-8354.877352415122,0,2013-08-01T02:51:00.000000
2013-08-01T10:23:00.000000,1.32212,1.32216,1.32147,1.322,33.06668746716228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842.4547988958495,1,2013-08-01T10:23:00.000000
2013-08-01T11:33:00.000000,1.32278,1.32279,1.32259,1.32274,34.96998325358148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3152.614543675895,0,2013-08-01T11:33:00.000000
2013-08-01T12:54:00.000000,1.32142,1.32143,1.32125,1.32129,31.052522370393053,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-723.0992419010751,0,2013-08-01T12:54:00.000000
2013-08-01T14:53:00.000000,1.32148,1.32158,1.32147,1.32149,33.930236928573436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2204.9235600959996,0,2013-08-01T14:53:00.000000
2013-08-01T16:54:00.000000,1.3208,1.32091,1.32075,1.32075,33.08919233110984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.4709589117628,1,2013-08-01T16:54:00.000000
2013-08-01T19:23:00.000000,1.32049,1.32049,1.32044,1.32049,32.2575450304608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1747.8690690410594,1,2013-08-01T19:23:00.000000
2013-08-01T21:03:00.000000,1.32001,1.32001,1.31972,1.31999,27.97332243855186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-598.7335544114339,0,2013-08-01T21:03:00.000000
2013-08-02T00:29:00.000000,1.32112,1.32121,1.32105,1.32115,27.757009142761152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,207.4693453750151,1,2013-08-02T00:29:00.000000
2013-08-02T05:57:00.000000,1.32111,1.32117,1.32108,1.32115,33.62976989811841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1902.89280455159,1,2013-08-02T05:57:00.000000
2013-08-02T06:50:00.000000,1.32069,1.32069,1.32035,1.32042,31.226810527531818,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265.4222415935656,1,2013-08-02T06:50:00.000000
2013-08-02T08:14:00.000000,1.32086,1.32086,1.32014,1.32015,34.42950448111428,0,0,0,100,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20255.80522293219,1,2013-08-02T08:14:00.000000
2013-08-02T11:58:00.000000,1.32667,1.32688,1.32666,1.32668,25.18194647337068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577.6170136850737,1,2013-08-02T11:58:00.000000
2013-08-02T13:33:00.000000,1.32709,1.32719,1.32708,1.32719,34.11335026246224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2957.954727509086,1,2013-08-02T13:33:00.000000
2013-08-02T14:39:00.000000,1.32768,1.32786,1.32764,1.32775,34.78968897344759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786.5893791076335,1,2013-08-02T14:39:00.000000
2013-08-04T19:03:00.000000,1.32743,1.32746,1.32743,1.32746,22.413164678761067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,399.53153375079904,1,2013-08-04T19:03:00.000000
2013-08-04T20:27:00.000000,1.32676,1.32678,1.32657,1.32657,23.401172515071583,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256.0103462738934,1,2013-08-04T20:27:00.000000
2013-08-04T23:01:00.000000,1.32725,1.32725,1.32724,1.32725,34.90587158485098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,2486.805300939859,1,2013-08-04T23:01:00.000000
2013-08-04T23:33:00.000000,1.32736,1.32742,1.32735,1.32736,33.06161948276331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,896.2724076223544,1,2013-08-04T23:33:00.000000
2013-08-05T03:01:00.000000,1.32657,1.32659,1.32638,1.32659,32.928036733283754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6141.043087811974,1,2013-08-05T03:01:00.000000
2013-08-05T04:45:00.000000,1.32747,1.32779,1.32747,1.32758,29.93320648962245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5034.493072992529,1,2013-08-05T04:45:00.000000
2013-08-05T06:23:00.000000,1.32756,1.32756,1.32732,1.32735,29.34722653951587,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12262.647548014756,0,2013-08-05T06:23:00.000000
2013-08-05T10:01:00.000000,1.32377,1.32427,1.32377,1.32389,33.194688708394196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823.960047078189,1,2013-08-05T10:01:00.000000
2013-08-05T15:03:00.000000,1.32522,1.32526,1.32517,1.32518,21.86746906970977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,2835.898199441932,1,2013-08-05T15:03:00.000000
2013-08-05T16:31:00.000000,1.3258,1.32582,1.32567,1.32568,31.450980704499326,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.7586441787932,1,2013-08-05T16:31:00.000000
2013-08-05T17:31:00.000000,1.32556,1.32558,1.32556,1.32558,34.350184358637335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2268.603197432734,1,2013-08-05T17:31:00.000000
2013-08-05T18:31:00.000000,1.32567,1.32572,1.32566,1.32568,32.350618141650266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.6727661136564,1,2013-08-05T18:31:00.000000
2013-08-05T19:12:00.000000,1.32556,1.32562,1.32556,1.32558,30.39656673657885,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-724.4007350168581,0,2013-08-05T19:12:00.000000
2013-08-05T21:10:00.000000,1.32597,1.32598,1.32595,1.32597,33.77277233417999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3135.3939148110244,1,2013-08-05T21:10:00.000000
2013-08-05T22:09:00.000000,1.32627,1.32627,1.32606,1.32607,31.60496306259068,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690.0697447057225,1,2013-08-05T22:09:00.000000
2013-08-06T00:00:00.000000,1.32616,1.32617,1.32614,1.32616,34.005190170732305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,857.2118467832896,1,2013-08-06T00:00:00.000000
2013-08-06T01:37:00.000000,1.32527,1.32528,1.3252,1.32524,30.695508158089485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782.034140191729,1,2013-08-06T01:37:00.000000
2013-08-06T02:21:00.000000,1.32536,1.32536,1.32477,1.32493,33.78969734211755,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.5441528710505,1,2013-08-06T02:21:00.000000
2013-08-06T06:54:00.000000,1.32758,1.32769,1.32755,1.32758,29.371523335813315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3002.5720576135286,1,2013-08-06T06:54:00.000000
2013-08-06T11:27:00.000000,1.33045,1.33045,1.33001,1.33027,32.913211958401504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5513.966683603522,0,2013-08-06T11:27:00.000000
2013-08-06T14:31:00.000000,1.33018,1.3302,1.33017,1.33018,34.982645204130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2228.8295496760556,1,2013-08-06T14:31:00.000000
2013-08-06T18:09:00.000000,1.33036,1.33038,1.33035,1.33035,33.120661299296344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882.2390533307507,1,2013-08-06T18:09:00.000000
2013-08-06T22:58:00.000000,1.32952,1.32952,1.32922,1.32927,32.73279443396108,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.1091406402104,1,2013-08-06T22:58:00.000000
2013-08-06T23:50:00.000000,1.3292,1.32922,1.32919,1.3292,33.88604619853079,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1819.7423502903523,1,2013-08-06T23:50:00.000000
2013-08-07T05:15:00.000000,1.32726,1.32726,1.32657,1.32666,25.291594024338078,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28263.626940233407,1,2013-08-07T05:15:00.000000
2013-08-07T08:32:00.000000,1.32973,1.32976,1.32946,1.32949,29.934774431284332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9156.055350871853,1,2013-08-07T08:32:00.000000
2013-08-07T12:16:00.000000,1.33202,1.33202,1.33169,1.33184,34.7218518745172,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.8612163332277,1,2013-08-07T12:16:00.000000
2013-08-07T17:31:00.000000,1.33333,1.33337,1.33332,1.33335,29.684547847560655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2580.198491958795,1,2013-08-07T17:31:00.000000
2013-08-07T20:03:00.000000,1.33332,1.33353,1.33329,1.33329,23.036731812529734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929.6893869554474,1,2013-08-07T20:03:00.000000
2013-08-07T21:04:00.000000,1.33345,1.33345,1.33317,1.33321,31.95517263122999,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522.428175418555,1,2013-08-07T21:04:00.000000
2013-08-08T13:34:00.000000,1.33889,1.33889,1.33884,1.33888,32.48590111733481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2707.163380408738,0,2013-08-08T13:34:00.000000
2013-08-08T16:57:00.000000,1.33796,1.33798,1.3379,1.33796,34.10026104369604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2118.5061562693063,1,2013-08-08T16:57:00.000000
2013-08-09T01:27:00.000000,1.33802,1.33805,1.33792,1.33801,28.914092751326287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,4764.615272887794,1,2013-08-09T01:27:00.000000
2013-08-09T02:47:00.000000,1.3381,1.33817,1.33804,1.33805,32.26161887672879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.1659936293534,1,2013-08-09T02:47:00.000000
2013-08-09T07:57:00.000000,1.33693,1.33698,1.33686,1.33692,34.695483172996234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,3615.139927373588,1,2013-08-09T07:57:00.000000
2013-08-09T10:18:00.000000,1.33538,1.33549,1.33537,1.3354,33.96941826557189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9562.329851792423,0,2013-08-09T10:18:00.000000
